huid;isbulw;totalcnt;czasownikFRAC;interpunkcjaFRAC;liczebnikFRAC;nierozpoznaneFRAC;przyimekFRAC;przymiotnikFRAC;przyslowekFRAC;rzeczownikFRAC;spojnikFRAC;fakt;pap;image;mediagallery;przecinekFRAC;srednikFRAC;dwukropekFRAC;wykrzyknikFRAC;znakzapytaniaFRAC;kropkaFRAC;cudzyslowFRAC;trzykropekFRAC;syl1FRAC;syl2FRAC;syl3FRAC;syl4FRAC;sylmoreFRAC
2861544254;0;842;0.133016627078385;0.119952494061758;0.00237529691211401;0.00237529691211401;0.109263657957245;0.167458432304038;0.0760095011876485;0.339667458432304;0.0665083135391924;0;0;1;0;0.0629453681710214;0;0;0;0.00118764845605701;0.0486935866983373;0;0;0.32541567695962;0.213776722090261;0.156769596199525;0.0961995249406176;0.0439429928741093
2862453369;1;258;0.10077519379845;0.205426356589147;0.00775193798449612;0.0232558139534884;0.112403100775194;0.10077519379845;0.0465116279069767;0.387596899224806;0.0465116279069767;0;0;1;0;0.0968992248062016;0;0.00775193798449612;0;0.00387596899224806;0.062015503875969;0.0116279069767442;0;0.286821705426357;0.282945736434109;0.13953488372093;0.0736434108527132;0.0116279069767442
2864036901;0;725;0.117241379310345;0.146206896551724;0.0096551724137931;0.0468965517241379;0.122758620689655;0.0979310344827586;0.0482758620689655;0.36;0.0662068965517241;0;1;1;0;0.0648275862068965;0.00137931034482759;0;0;0;0.063448275862069;0.00275862068965517;0.00137931034482759;0.373793103448276;0.222068965517241;0.15448275862069;0.0731034482758621;0.0303448275862069
2886783050;0;333;0.147147147147147;0.156156156156156;0.00900900900900901;0.039039039039039;0.111111111111111;0.129129129129129;0.045045045045045;0.345345345345345;0.039039039039039;0;1;1;0;0.0570570570570571;0;0;0;0;0.0510510510510511;0.00600600600600601;0;0.333333333333333;0.258258258258258;0.132132132132132;0.0690690690690691;0.045045045045045
2904214128;0;120;0.183333333333333;0.158333333333333;0;0.0583333333333333;0.1;0.158333333333333;0.05;0.316666666666667;0.025;1;0;1;0;0.0583333333333333;0;0.0166666666666667;0.00833333333333333;0;0.0666666666666667;0;0;0.316666666666667;0.191666666666667;0.208333333333333;0.0916666666666667;0.0333333333333333
2911718987;0;661;0.133131618759455;0.113464447806354;0.010590015128593;0.0393343419062027;0.158850226928896;0.119515885022693;0.075642965204236;0.316187594553706;0.0408472012102874;0;0;1;0;0.0605143721633888;0;0.00151285930408472;0;0;0.0620272314674735;0;0;0.450832072617247;0.236006051437216;0.128593040847201;0.0423600605143722;0.0302571860816944
2913417366;0;513;0.153996101364522;0.126705653021442;0.00194931773879142;0.037037037037037;0.148148148148148;0.111111111111111;0.0760233918128655;0.313840155945419;0.0545808966861598;0;1;1;0;0.050682261208577;0;0.00194931773879142;0;0;0.0487329434697856;0.01364522417154;0;0.391812865497076;0.241715399610136;0.1364522417154;0.064327485380117;0.0389863547758285
2913851711;1;253;0.1699604743083;0.193675889328063;0.00395256916996047;0.0474308300395257;0.0909090909090909;0.0711462450592885;0.122529644268775;0.24901185770751;0.0909090909090909;0;0;1;0;0.08300395256917;0;0.0434782608695652;0;0;0.0474308300395257;0;0;0.430830039525692;0.205533596837945;0.102766798418972;0.0395256916996047;0.0197628458498024
2916652892;0;179;0.184357541899441;0.167597765363128;0.00558659217877095;0.0167597765363128;0.106145251396648;0.0782122905027933;0.0893854748603352;0.290502793296089;0.0782122905027933;1;0;1;1;0.0446927374301676;0;0;0;0;0.0726256983240224;0;0;0.452513966480447;0.206703910614525;0.106145251396648;0.0446927374301676;0.0335195530726257
2931896573;1;1725;0.16231884057971;0.230724637681159;0.00869565217391304;0.00521739130434783;0.0997101449275362;0.0695652173913043;0.119420289855072;0.252753623188406;0.0579710144927536;0;0;1;0;0.0846376811594203;0;0.00173913043478261;0;0.0173913043478261;0.0794202898550725;0.00753623188405797;0.00869565217391304;0.408695652173913;0.220289855072464;0.11768115942029;0.0405797101449275;0.0115942028985507
2935765304;0;445;0.175280898876404;0.186516853932584;0.00449438202247191;0.0359550561797753;0.0943820224719101;0.103370786516854;0.0651685393258427;0.307865168539326;0.0629213483146067;0;1;1;0;0.0696629213483146;0;0.00224719101123596;0;0;0.0741573033707865;0.00898876404494382;0.00224719101123596;0.404494382022472;0.155056179775281;0.161797752808989;0.0966292134831461;0.0269662921348315
2938455416;1;548;0.177007299270073;0.156934306569343;0.0072992700729927;0.0072992700729927;0.0857664233576642;0.124087591240876;0.122262773722628;0.271897810218978;0.0638686131386861;1;0;1;0;0.0602189781021898;0;0.00547445255474453;0.00364963503649635;0.00547445255474453;0.0675182481751825;0;0;0.386861313868613;0.204379562043796;0.177007299270073;0.0492700729927007;0.0255474452554745
2940278684;1;248;0.161290322580645;0.181451612903226;0.00806451612903226;0.032258064516129;0.104838709677419;0.0967741935483871;0.108870967741935;0.30241935483871;0.0564516129032258;1;0;1;0;0.0685483870967742;0;0;0.0161290322580645;0.00403225806451613;0.0806451612903226;0;0.00806451612903226;0.455645161290323;0.205645161290323;0.137096774193548;0.0201612903225806;0.00806451612903226
2942044002;1;280;0.146428571428571;0.114285714285714;0.0107142857142857;0.025;0.114285714285714;0.1;0.114285714285714;0.3;0.0821428571428571;0;0;1;0;0.0714285714285714;0;0;0;0.00714285714285714;0.0357142857142857;0;0;0.371428571428571;0.246428571428571;0.167857142857143;0.0678571428571429;0.0321428571428571
2985361171;1;223;0.179372197309417;0.139013452914798;0;0.0358744394618834;0.103139013452915;0.103139013452915;0.10762331838565;0.322869955156951;0.0358744394618834;1;0;1;0;0.0358744394618834;0;0;0;0.00896860986547085;0.0896860986547085;0.00896860986547085;0;0.304932735426009;0.295964125560538;0.174887892376682;0.0493273542600897;0.031390134529148
2989933533;1;219;0.100456621004566;0.182648401826484;0.0136986301369863;0.0821917808219178;0.132420091324201;0.0776255707762557;0.0730593607305936;0.324200913242009;0.0273972602739726;0;1;1;0;0.0365296803652968;0;0.0045662100456621;0;0;0.100456621004566;0.0273972602739726;0;0.424657534246575;0.205479452054795;0.146118721461187;0.0319634703196347;0.0182648401826484
2996052161;0;207;0.135265700483092;0.154589371980676;0.00966183574879227;0.0628019323671498;0.0966183574879227;0.14975845410628;0.0917874396135266;0.338164251207729;0.0338164251207729;0;0;1;0;0.0676328502415459;0;0.00483091787439614;0;0;0.0628019323671498;0.00966183574879227;0;0.318840579710145;0.246376811594203;0.183574879227053;0.0676328502415459;0.0289855072463768
2996258397;1;239;0.167364016736402;0.175732217573222;0.00836820083682008;0.00418410041841004;0.100418410041841;0.104602510460251;0.100418410041841;0.292887029288703;0.0711297071129707;0;0;1;0;0.0794979079497908;0;0;0;0.00418410041841004;0.0502092050209205;0.0125523012552301;0;0.389121338912134;0.238493723849372;0.121338912133891;0.0627615062761506;0.0125523012552301
2998098347;0;545;0.108256880733945;0.161467889908257;0.0036697247706422;0.036697247706422;0.110091743119266;0.124770642201835;0.0403669724770642;0.363302752293578;0.0587155963302752;0;1;0;0;0.0660550458715596;0;0.0036697247706422;0;0;0.0532110091743119;0.0110091743119266;0;0.326605504587156;0.234862385321101;0.194495412844037;0.0788990825688073;0.0110091743119266
3019414130;0;181;0.160220994475138;0.149171270718232;0.0165745856353591;0.0386740331491713;0.138121546961326;0.0883977900552486;0.0497237569060773;0.370165745856354;0.0497237569060773;0;1;0;0;0.0607734806629834;0;0;0;0;0.0662983425414365;0.0220994475138122;0;0.353591160220994;0.204419889502762;0.193370165745856;0.0607734806629834;0.0386740331491713
3030757363;1;338;0.136094674556213;0.230769230769231;0.0029585798816568;0.029585798816568;0.118343195266272;0.100591715976331;0.0828402366863905;0.281065088757396;0.0384615384615385;1;0;1;0;0.0591715976331361;0;0.0029585798816568;0;0.0029585798816568;0.0798816568047337;0;0;0.334319526627219;0.207100591715976;0.150887573964497;0.0414201183431953;0.0325443786982249
3035138958;1;218;0.169724770642202;0.128440366972477;0;0.0229357798165138;0.123853211009174;0.142201834862385;0.0321100917431193;0.36697247706422;0.0458715596330275;1;0;1;0;0.0688073394495413;0;0;0;0;0.0596330275229358;0;0;0.339449541284404;0.238532110091743;0.197247706422018;0.0642201834862385;0.036697247706422
3043798646;0;376;0.196808510638298;0.151595744680851;0.0132978723404255;0.0159574468085106;0.122340425531915;0.111702127659574;0.0638297872340425;0.289893617021277;0.0611702127659574;0;1;0;0;0.0797872340425532;0;0;0;0;0.0425531914893617;0.0106382978723404;0;0.377659574468085;0.226063829787234;0.143617021276596;0.0691489361702128;0.0292553191489362
3046712038;1;265;0.154716981132075;0.143396226415094;0.00754716981132075;0.00754716981132075;0.10188679245283;0.0981132075471698;0.158490566037736;0.279245283018868;0.0905660377358491;1;0;1;1;0.0867924528301887;0;0;0.00754716981132075;0.00377358490566038;0.0452830188679245;0;0;0.388679245283019;0.218867924528302;0.162264150943396;0.0566037735849057;0.0150943396226415
3066229433;0;581;0.156626506024096;0.137693631669535;0.00516351118760757;0.0120481927710843;0.108433734939759;0.110154905335628;0.0464716006884682;0.356282271944923;0.072289156626506;0;1;1;0;0.0567986230636833;0;0;0;0;0.0585197934595525;0.00688468158347676;0;0.366609294320138;0.223752151462995;0.173838209982788;0.0774526678141136;0.0292598967297762
3067148741;0;612;0.140522875816993;0.15359477124183;0.00326797385620915;0.0277777777777778;0.0833333333333333;0.133986928104575;0.0571895424836601;0.356209150326797;0.0620915032679739;0;1;1;0;0.0555555555555556;0.00163398692810458;0;0;0;0.0718954248366013;0.00816993464052288;0;0.294117647058824;0.240196078431373;0.178104575163399;0.0866013071895425;0.042483660130719
3072390224;0;228;0.144736842105263;0.131578947368421;0;0.0131578947368421;0.114035087719298;0.087719298245614;0.0350877192982456;0.416666666666667;0.0614035087719298;0;0;1;0;0.043859649122807;0.0043859649122807;0;0;0;0.0614035087719298;0.0175438596491228;0;0.37280701754386;0.241228070175439;0.140350877192982;0.0921052631578947;0.0219298245614035
3075009793;0;469;0.168443496801706;0.153518123667377;0.0106609808102345;0.0106609808102345;0.110874200426439;0.108742004264392;0.0959488272921109;0.304904051172708;0.0618336886993603;0;0;1;0;0.0490405117270789;0;0.00426439232409382;0;0.00426439232409382;0.0575692963752665;0.0149253731343284;0;0.398720682302772;0.240938166311301;0.147121535181237;0.0362473347547974;0.0170575692963753
3091243051;0;282;0.163120567375887;0.127659574468085;0.0283687943262411;0.0177304964539007;0.0851063829787234;0.134751773049645;0.109929078014184;0.290780141843972;0.0780141843971631;0;0;1;0;0.0709219858156028;0;0.00354609929078014;0;0.00354609929078014;0.0460992907801418;0;0;0.336879432624113;0.280141843971631;0.166666666666667;0.0567375886524823;0.0212765957446809
3094839722;0;106;0.160377358490566;0.188679245283019;0.00943396226415094;0.0188679245283019;0.179245283018868;0.0943396226415094;0.0471698113207547;0.330188679245283;0.00943396226415094;0;0;1;0;0.00943396226415094;0;0;0;0;0.10377358490566;0.0377358490566038;0;0.264150943396226;0.226415094339623;0.264150943396226;0.0566037735849057;0.00943396226415094
3095022918;1;739;0.102841677943166;0.125845737483085;0.0121786197564276;0.0284167794316644;0.129905277401894;0.15020297699594;0.060893098782138;0.345060893098782;0.0460081190798376;0;0;1;0;0.0487144790257104;0;0.0243572395128552;0;0;0.0446549391069012;0;0;0.342354533152909;0.254397834912043;0.156968876860622;0.0798376184032476;0.040595399188092
3096416130;1;227;0.154185022026432;0.171806167400881;0;0.0748898678414097;0.105726872246696;0.105726872246696;0.114537444933921;0.255506607929515;0.079295154185022;1;0;1;0;0.0484581497797357;0;0.00440528634361234;0;0.00440528634361234;0.0837004405286344;0.00881057268722467;0;0.348017621145374;0.198237885462555;0.162995594713656;0.0704845814977974;0.0440528634361234
3097896386;1;1360;0.133088235294118;0.194852941176471;0.00588235294117647;0.0551470588235294;0.100735294117647;0.0816176470588235;0.0522058823529412;0.338970588235294;0.0492647058823529;0;0;1;0;0.0544117647058824;0.00735294117647059;0.00441176470588235;0;0;0.0801470588235294;0.00882352941176471;0;0.372058823529412;0.207352941176471;0.141176470588235;0.0507352941176471;0.0330882352941176
3116994322;0;515;0.155339805825243;0.128155339805825;0.0058252427184466;0.0310679611650485;0.116504854368932;0.0970873786407767;0.0660194174757282;0.368932038834951;0.0524271844660194;0;0;1;0;0.0427184466019417;0;0;0;0;0.0679611650485437;0.00388349514563107;0;0.351456310679612;0.275728155339806;0.133980582524272;0.0776699029126214;0.0271844660194175
3119384902;0;190;0.147368421052632;0.131578947368421;0.0157894736842105;0.0263157894736842;0.157894736842105;0.184210526315789;0.0421052631578947;0.3;0.0263157894736842;1;0;1;0;0.0473684210526316;0;0;0.00526315789473684;0.0105263157894737;0.0473684210526316;0;0;0.363157894736842;0.2;0.152631578947368;0.0842105263157895;0.0526315789473684
3119877441;0;259;0.115830115830116;0.123552123552124;0;0.027027027027027;0.0965250965250965;0.131274131274131;0.0231660231660232;0.467181467181467;0.0347490347490347;0;1;1;0;0.0617760617760618;0;0;0;0;0.0463320463320463;0.00386100386100386;0;0.285714285714286;0.185328185328185;0.185328185328185;0.158301158301158;0.0656370656370656
3127172994;0;144;0.138888888888889;0.145833333333333;0;0.104166666666667;0.131944444444444;0.0694444444444444;0.0902777777777778;0.3125;0.0486111111111111;0;0;1;0;0.111111111111111;0;0;0;0;0.0625;0.00694444444444444;0;0.333333333333333;0.25;0.152777777777778;0.0625;0.0625
3135982544;0;113;0.115044247787611;0.123893805309735;0;0.0176991150442478;0.132743362831858;0.0973451327433628;0.0530973451327434;0.433628318584071;0.0884955752212389;0;1;0;0;0.0353982300884956;0;0;0;0;0.0530973451327434;0;0;0.353982300884956;0.230088495575221;0.168141592920354;0.079646017699115;0.0530973451327434
3145570885;1;122;0.147540983606557;0.147540983606557;0;0.040983606557377;0.122950819672131;0.0819672131147541;0.10655737704918;0.319672131147541;0.0655737704918033;0;0;1;0;0.0655737704918033;0;0.0245901639344262;0;0;0.0573770491803279;0;0;0.418032786885246;0.155737704918033;0.188524590163934;0.0737704918032787;0.00819672131147541
3145645483;0;630;0.146031746031746;0.149206349206349;0.00793650793650794;0.0174603174603175;0.111111111111111;0.13015873015873;0.0746031746031746;0.314285714285714;0.0682539682539682;0;0;1;0;0.0571428571428571;0;0;0;0;0.0619047619047619;0.00634920634920635;0;0.36984126984127;0.238095238095238;0.179365079365079;0.0666666666666667;0.0142857142857143
3154425729;1;282;0.117021276595745;0.156028368794326;0;0.0141843971631206;0.102836879432624;0.141843971631206;0.0957446808510638;0.333333333333333;0.0602836879432624;0;0;1;0;0.0531914893617021;0;0.00354609929078014;0;0.00354609929078014;0.0567375886524823;0;0;0.358156028368794;0.216312056737589;0.152482269503546;0.0886524822695035;0.0283687943262411
3165757024;0;604;0.134105960264901;0.160596026490066;0.00496688741721854;0.0248344370860927;0.100993377483444;0.134105960264901;0.0579470198675497;0.349337748344371;0.0562913907284768;0;0;1;0;0.0728476821192053;0;0.00993377483443709;0;0.0033112582781457;0.0513245033112583;0.00993377483443709;0;0.324503311258278;0.201986754966887;0.172185430463576;0.0910596026490066;0.0298013245033113
3173649434;0;179;0.173184357541899;0.17877094972067;0.00558659217877095;0.0111731843575419;0.0837988826815642;0.134078212290503;0.11731843575419;0.245810055865922;0.0558659217877095;0;0;1;0;0.0502793296089385;0;0;0;0;0.0837988826815642;0.0111731843575419;0;0.391061452513966;0.262569832402235;0.11731843575419;0.0335195530726257;0.0111731843575419
3174214507;0;475;0.189473684210526;0.164210526315789;0.00631578947368421;0.0105263157894737;0.109473684210526;0.0694736842105263;0.0652631578947368;0.317894736842105;0.0821052631578947;0;1;1;0;0.0736842105263158;0.00210526315789474;0;0;0;0.0442105263157895;0.0168421052631579;0;0.391578947368421;0.206315789473684;0.149473684210526;0.0505263157894737;0.0357894736842105
3187393011;0;424;0.165094339622642;0.139150943396226;0.00471698113207547;0.035377358490566;0.10377358490566;0.14622641509434;0.0495283018867925;0.349056603773585;0.035377358490566;0;1;1;0;0.0778301886792453;0;0;0;0;0.0471698113207547;0.0141509433962264;0;0.311320754716981;0.242924528301887;0.172169811320755;0.108490566037736;0.0235849056603774
3197541338;0;308;0.113636363636364;0.107142857142857;0.0162337662337662;0.0584415584415584;0.0909090909090909;0.133116883116883;0.0974025974025974;0.340909090909091;0.0714285714285714;0;0;1;0;0.0616883116883117;0;0;0;0;0.0454545454545455;0;0;0.386363636363636;0.243506493506494;0.194805194805195;0.0454545454545455;0.0227272727272727
3198334700;0;544;0.104779411764706;0.148897058823529;0;0.101102941176471;0.139705882352941;0.0661764705882353;0.0220588235294118;0.408088235294118;0.03125;0;1;0;0;0.0349264705882353;0;0;0;0;0.0974264705882353;0.00183823529411765;0;0.463235294117647;0.193014705882353;0.126838235294118;0.0569852941176471;0.0128676470588235
3199137728;1;170;0.211764705882353;0.164705882352941;0;0.00588235294117647;0.0941176470588235;0.117647058823529;0.0764705882352941;0.3;0.0588235294117647;1;0;1;0;0.0411764705882353;0;0;0.00588235294117647;0.00588235294117647;0.0882352941176471;0;0;0.347058823529412;0.176470588235294;0.2;0.0470588235294118;0.0411764705882353
3207205440;0;751;0.1491344873502;0.177097203728362;0.0066577896138482;0.00932090545938748;0.125166444740346;0.118508655126498;0.0625832223701731;0.303595206391478;0.0532623169107856;0;1;1;0;0.066577896138482;0.00133155792276964;0;0;0;0.051930758988016;0.00532623169107856;0;0.37017310252996;0.199733688415446;0.119840213049268;0.0878828229027963;0.0505992010652463
3210365895;0;510;0.137254901960784;0.152941176470588;0;0.0176470588235294;0.113725490196078;0.0686274509803922;0.0862745098039216;0.376470588235294;0.0588235294117647;0;1;1;0;0.0745098039215686;0.00196078431372549;0.00196078431372549;0;0;0.0725490196078431;0;0;0.345098039215686;0.245098039215686;0.162745098039216;0.0588235294117647;0.0392156862745098
3210997122;0;165;0.151515151515152;0.175757575757576;0.00606060606060606;0.0181818181818182;0.115151515151515;0.121212121212121;0.0727272727272727;0.333333333333333;0.0303030303030303;0;0;1;0;0.0545454545454545;0;0;0;0;0.0666666666666667;0;0;0.339393939393939;0.2;0.193939393939394;0.0787878787878788;0.0181818181818182
3219069790;1;181;0.187845303867403;0.138121546961326;0;0;0.0994475138121547;0.110497237569061;0.132596685082873;0.342541436464088;0.0607734806629834;1;0;1;1;0.0552486187845304;0;0.0110497237569061;0;0;0.0552486187845304;0.0110497237569061;0;0.314917127071823;0.215469613259669;0.176795580110497;0.0828729281767956;0.0331491712707182
3220071448;1;372;0.123655913978495;0.137096774193548;0;0.0188172043010753;0.147849462365591;0.0967741935483871;0.0698924731182796;0.368279569892473;0.0510752688172043;0;1;1;0;0.0564516129032258;0.00268817204301075;0.00268817204301075;0;0;0.0591397849462366;0.00537634408602151;0;0.379032258064516;0.223118279569892;0.182795698924731;0.0725806451612903;0.00268817204301075
3223389557;0;366;0.158469945355191;0.163934426229508;0.00819672131147541;0.0300546448087432;0.112021857923497;0.112021857923497;0.0546448087431694;0.333333333333333;0.0491803278688525;0;1;1;0;0.0601092896174863;0;0;0;0;0.0546448087431694;0.0136612021857923;0;0.319672131147541;0.23224043715847;0.177595628415301;0.0792349726775956;0.0273224043715847
3228854755;0;414;0.103864734299517;0.132850241545894;0.00483091787439614;0.0603864734299517;0.152173913043478;0.132850241545894;0.0676328502415459;0.314009661835749;0.0507246376811594;0;0;1;0;0.0748792270531401;0.00241545893719807;0.00966183574879227;0;0;0.0603864734299517;0;0;0.403381642512077;0.227053140096618;0.161835748792271;0.0628019323671498;0.0144927536231884
3235743780;0;284;0.119718309859155;0.214788732394366;0.00352112676056338;0.0352112676056338;0.130281690140845;0.116197183098592;0.0492957746478873;0.306338028169014;0.0422535211267606;1;0;1;1;0.0598591549295775;0;0;0;0;0.0633802816901408;0;0;0.362676056338028;0.151408450704225;0.154929577464789;0.0880281690140845;0.0352112676056338
3267812060;1;320;0.1375;0.18125;0.0125;0;0.1;0.128125;0.11875;0.2625;0.059375;1;0;1;0;0.0625;0;0.0125;0;0;0.065625;0;0;0.3375;0.253125;0.121875;0.0625;0.0375
3272956203;0;225;0.151111111111111;0.164444444444444;0.0133333333333333;0.00444444444444444;0.0933333333333333;0.08;0.0444444444444444;0.417777777777778;0.0622222222222222;1;0;1;0;0.0844444444444444;0;0;0;0;0.0711111111111111;0;0.00444444444444444;0.32;0.235555555555556;0.195555555555556;0.0577777777777778;0.0266666666666667
3279950380;0;97;0.123711340206186;0.134020618556701;0.0206185567010309;0.0206185567010309;0.11340206185567;0.164948453608247;0;0.422680412371134;0.0515463917525773;0;0;1;0;0.0412371134020619;0;0;0;0;0.0618556701030928;0.0206185567010309;0;0.350515463917526;0.22680412371134;0.123711340206186;0.103092783505155;0.0618556701030928
3286377097;0;570;0.115789473684211;0.170175438596491;0.0087719298245614;0.0263157894736842;0.129824561403509;0.152631578947368;0.0473684210526316;0.314035087719298;0.0508771929824561;0;0;1;0;0.0754385964912281;0;0.00350877192982456;0;0;0.0631578947368421;0.012280701754386;0;0.350877192982456;0.23859649122807;0.13859649122807;0.0842105263157895;0.0175438596491228
3295016824;0;220;0.181818181818182;0.168181818181818;0;0.0181818181818182;0.0909090909090909;0.127272727272727;0.0636363636363636;0.35;0.0409090909090909;0;0;0;0;0.05;0;0;0;0;0.0636363636363636;0.0363636363636364;0;0.363636363636364;0.204545454545455;0.131818181818182;0.0954545454545455;0.0545454545454545
3315641527;1;140;0.164285714285714;0.15;0.0214285714285714;0.05;0.15;0.0857142857142857;0.107142857142857;0.314285714285714;0.0357142857142857;1;0;1;0;0.0285714285714286;0;0;0;0;0.114285714285714;0;0;0.321428571428571;0.235714285714286;0.2;0.0785714285714286;0.0214285714285714
3320583740;0;830;0.137349397590361;0.153012048192771;0.0072289156626506;0.0132530120481928;0.120481927710843;0.131325301204819;0.0614457831325301;0.34578313253012;0.0409638554216867;0;1;1;0;0.0554216867469879;0;0;0;0;0.0734939759036145;0.00240963855421687;0;0.371084337349398;0.206024096385542;0.142168674698795;0.0734939759036145;0.0542168674698795
3322646288;0;793;0.119798234552333;0.112232030264817;0.00378310214375788;0.0340479192938209;0.129886506935687;0.102143757881463;0.0958385876418663;0.359394703656999;0.0554854981084489;1;0;1;0;0.0327868852459016;0;0.00504413619167718;0.00756620428751576;0.00126103404791929;0.0403530895334174;0.00504413619167718;0;0.345523329129886;0.238335435056747;0.187894073139975;0.0844892812105927;0.0340479192938209
3329138381;0;156;0.134615384615385;0.115384615384615;0.0128205128205128;0.0128205128205128;0.128205128205128;0.192307692307692;0.0448717948717949;0.33974358974359;0.0448717948717949;0;0;1;0;0.0641025641025641;0;0;0;0;0.0448717948717949;0;0;0.333333333333333;0.173076923076923;0.166666666666667;0.147435897435897;0.0705128205128205
3338207765;0;648;0.138888888888889;0.149691358024691;0.00771604938271605;0.0246913580246914;0.111111111111111;0.112654320987654;0.0709876543209877;0.327160493827161;0.0617283950617284;0;0;1;0;0.0679012345679012;0;0;0;0.00154320987654321;0.0447530864197531;0;0;0.385802469135802;0.242283950617284;0.138888888888889;0.0740740740740741;0.00925925925925926
3339549204;0;788;0.154822335025381;0.144670050761421;0.00126903553299492;0.0114213197969543;0.114213197969543;0.118020304568528;0.0431472081218274;0.356598984771574;0.0647208121827411;0;1;0;0;0.0596446700507614;0;0.00253807106598985;0;0.00380710659898477;0.0571065989847716;0.00761421319796954;0;0.343908629441624;0.210659898477157;0.192893401015228;0.0697969543147208;0.0380710659898477
3343174960;1;357;0.168067226890756;0.137254901960784;0;0.00280112044817927;0.0896358543417367;0.123249299719888;0.120448179271709;0.310924369747899;0.0644257703081232;0;0;1;0;0.0588235294117647;0;0.00280112044817927;0.00280112044817927;0.0196078431372549;0.0420168067226891;0;0;0.375350140056022;0.246498599439776;0.145658263305322;0.0756302521008403;0.0224089635854342
3343330524;0;588;0.142857142857143;0.181972789115646;0.00170068027210884;0.00340136054421769;0.102040816326531;0.124149659863946;0.0850340136054422;0.307823129251701;0.0629251700680272;0;1;1;0;0.0680272108843537;0;0;0.00170068027210884;0.00340136054421769;0.0578231292517007;0.0204081632653061;0.00340136054421769;0.343537414965986;0.19047619047619;0.166666666666667;0.0782312925170068;0.032312925170068
3344913358;0;969;0.153766769865841;0.178534571723426;0.00309597523219814;0.0175438596491228;0.110423116615067;0.0856553147574819;0.0546955624355005;0.35500515995872;0.0546955624355005;0;1;1;0;0.0588235294117647;0.00103199174406605;0;0;0;0.0546955624355005;0.0505675954592363;0;0.327141382868937;0.208462332301342;0.17234262125903;0.0856553147574819;0.0278637770897833
3346775146;0;311;0.112540192926045;0.167202572347267;0.00643086816720257;0.0932475884244373;0.122186495176849;0.0932475884244373;0.0546623794212219;0.356913183279743;0.022508038585209;0;1;1;0;0.0578778135048231;0;0;0;0;0.0707395498392283;0;0;0.385852090032154;0.234726688102894;0.131832797427653;0.0610932475884244;0.022508038585209
3352390018;0;578;0.183391003460208;0.192041522491349;0.0121107266435986;0.0103806228373702;0.0882352941176471;0.0882352941176471;0.0951557093425606;0.306228373702422;0.041522491349481;1;0;1;0;0.0605536332179931;0;0;0.00519031141868512;0.0121107266435986;0.0622837370242214;0;0;0.363321799307958;0.247404844290657;0.145328719723183;0.0380622837370242;0.0311418685121107
3353530443;0;252;0.174603174603175;0.107142857142857;0;0.0396825396825397;0.123015873015873;0.115079365079365;0.0714285714285714;0.365079365079365;0.0436507936507936;0;0;1;0;0.0396825396825397;0;0;0;0;0.0753968253968254;0;0;0.28968253968254;0.198412698412698;0.25;0.126984126984127;0.0277777777777778
3354749758;0;182;0.148351648351648;0.17032967032967;0.032967032967033;0.0494505494505494;0.0989010989010989;0.0934065934065934;0.0714285714285714;0.340659340659341;0.043956043956044;0;0;1;0;0.0274725274725275;0;0;0;0;0.0659340659340659;0.043956043956044;0;0.412087912087912;0.258241758241758;0.120879120879121;0.0384615384615385;0.00549450549450549
3362282687;0;186;0.129032258064516;0.172043010752688;0.010752688172043;0.043010752688172;0.0806451612903226;0.129032258064516;0.112903225806452;0.32258064516129;0.0591397849462366;0;1;1;0;0.0483870967741935;0.00537634408602151;0.00537634408602151;0;0;0.0860215053763441;0.021505376344086;0;0.338709677419355;0.258064516129032;0.150537634408602;0.0752688172043011;0.0161290322580645
3367301653;0;381;0.112860892388451;0.133858267716535;0.010498687664042;0.0288713910761155;0.118110236220472;0.167979002624672;0.0183727034120735;0.433070866141732;0.0288713910761155;0;1;0;0;0.041994750656168;0.010498687664042;0.0026246719160105;0;0;0.057742782152231;0.010498687664042;0;0.257217847769029;0.181102362204724;0.207349081364829;0.120734908136483;0.094488188976378
3377290147;1;304;0.138157894736842;0.184210526315789;0.00657894736842105;0.0131578947368421;0.0723684210526316;0.101973684210526;0.125;0.325657894736842;0.0756578947368421;1;0;1;0;0.0888157894736842;0;0;0;0.0197368421052632;0.0460526315789474;0.00657894736842105;0;0.328947368421053;0.305921052631579;0.111842105263158;0.0394736842105263;0.0296052631578947
3378986017;1;135;0.0888888888888889;0.133333333333333;0.0148148148148148;0.0888888888888889;0.133333333333333;0.111111111111111;0.0296296296296296;0.422222222222222;0.0296296296296296;0;1;1;0;0.0444444444444444;0;0;0;0;0.0814814814814815;0.0148148148148148;0.00740740740740741;0.4;0.288888888888889;0.133333333333333;0.0518518518518519;0
3383075344;1;617;0.165316045380875;0.150729335494327;0.00810372771474878;0.0275526742301459;0.0923824959481361;0.0972447325769854;0.0956239870340357;0.319286871961102;0.06645056726094;1;0;1;0;0.0567260940032415;0;0.00324149108589951;0.00324149108589951;0;0.0696920583468395;0.00324149108589951;0;0.356564019448947;0.257698541329011;0.147487844408428;0.0680713128038898;0.0356564019448947
